,game,arena,stage,agent,human_data_type,alpha,TV
5952,"5.0*5.0*4 pieces in a row wins. The first player can place 2 pieces as their first move, while the second player can only place 1 piece as their first move.",01JP09B155EWQX2WW5R85VMGJF,early,ours,should,0.9999999999,0.7560916281185964
5953,"5.0*5.0*4 pieces in a row wins. The first player can place 2 pieces as their first move, while the second player can only place 1 piece as their first move.",01JP09B155EWQX2WW5R85VMGJF,early,ours-depth3,should,0.9999999999,0.7674681409439355
5954,"5.0*5.0*4 pieces in a row wins. The first player can place 2 pieces as their first move, while the second player can only place 1 piece as their first move.",01JP09B155EWQX2WW5R85VMGJF,early,expert,should,0.9999999999,0.9083329447011086
5955,"5.0*5.0*4 pieces in a row wins. The first player can place 2 pieces as their first move, while the second player can only place 1 piece as their first move.",01JP09B155EWQX2WW5R85VMGJF,early,random,should,0.9999999999,0.47803030303030297
5956,"5.0*5.0*4 pieces in a row wins. The first player can place 2 pieces as their first move, while the second player can only place 1 piece as their first move.",01JP09B155EWQX2WW5R85VMGJF,intermediate,ours,should,0.9999999999,0.5058648872254523
5957,"5.0*5.0*4 pieces in a row wins. The first player can place 2 pieces as their first move, while the second player can only place 1 piece as their first move.",01JP09B155EWQX2WW5R85VMGJF,intermediate,ours-depth3,should,0.9999999999,0.5083328833593396
5958,"5.0*5.0*4 pieces in a row wins. The first player can place 2 pieces as their first move, while the second player can only place 1 piece as their first move.",01JP09B155EWQX2WW5R85VMGJF,intermediate,expert,should,0.9999999999,0.48333333333333334
5959,"5.0*5.0*4 pieces in a row wins. The first player can place 2 pieces as their first move, while the second player can only place 1 piece as their first move.",01JP09B155EWQX2WW5R85VMGJF,intermediate,random,should,0.9999999999,0.48333333333333334
5960,"5.0*5.0*4 pieces in a row wins. The first player can place 2 pieces as their first move, while the second player can only place 1 piece as their first move.",01JP09B155EWQX2WW5R85VMGJF,late,ours,should,0.9999999999,0.09228709141264727
5961,"5.0*5.0*4 pieces in a row wins. The first player can place 2 pieces as their first move, while the second player can only place 1 piece as their first move.",01JP09B155EWQX2WW5R85VMGJF,late,ours-depth3,should,0.9999999999,0.10077761851863089
5962,"5.0*5.0*4 pieces in a row wins. The first player can place 2 pieces as their first move, while the second player can only place 1 piece as their first move.",01JP09B155EWQX2WW5R85VMGJF,late,expert,should,0.9999999999,0.09246117893327643
5963,"5.0*5.0*4 pieces in a row wins. The first player can place 2 pieces as their first move, while the second player can only place 1 piece as their first move.",01JP09B155EWQX2WW5R85VMGJF,late,random,should,0.9999999999,0.12499999999999997
5964,"5.0*5.0*4 pieces in a row wins. The first player can place 2 pieces as their first move, while the second player can only place 1 piece as their first move.",01JNKQWN8KNDR8115DYGWF39E4,early,ours,should,0.9999999999,0.5501789672989175
5965,"5.0*5.0*4 pieces in a row wins. The first player can place 2 pieces as their first move, while the second player can only place 1 piece as their first move.",01JNKQWN8KNDR8115DYGWF39E4,early,ours-depth3,should,0.9999999999,0.6318176416957579
5966,"5.0*5.0*4 pieces in a row wins. The first player can place 2 pieces as their first move, while the second player can only place 1 piece as their first move.",01JNKQWN8KNDR8115DYGWF39E4,early,expert,should,0.9999999999,0.9704314834682946
5967,"5.0*5.0*4 pieces in a row wins. The first player can place 2 pieces as their first move, while the second player can only place 1 piece as their first move.",01JNKQWN8KNDR8115DYGWF39E4,early,random,should,0.9999999999,0.5832535885167464
5968,"5.0*5.0*4 pieces in a row wins. The first player can place 2 pieces as their first move, while the second player can only place 1 piece as their first move.",01JNKQWN8KNDR8115DYGWF39E4,intermediate,ours,should,0.9999999999,0.4094500923797483
5969,"5.0*5.0*4 pieces in a row wins. The first player can place 2 pieces as their first move, while the second player can only place 1 piece as their first move.",01JNKQWN8KNDR8115DYGWF39E4,intermediate,ours-depth3,should,0.9999999999,0.4105256614602004
5970,"5.0*5.0*4 pieces in a row wins. The first player can place 2 pieces as their first move, while the second player can only place 1 piece as their first move.",01JNKQWN8KNDR8115DYGWF39E4,intermediate,expert,should,0.9999999999,0.4105263157210526
5971,"5.0*5.0*4 pieces in a row wins. The first player can place 2 pieces as their first move, while the second player can only place 1 piece as their first move.",01JNKQWN8KNDR8115DYGWF39E4,intermediate,random,should,0.9999999999,0.5999999999999999
5972,"5.0*5.0*4 pieces in a row wins. The first player can place 2 pieces as their first move, while the second player can only place 1 piece as their first move.",01JNKQWN8KNDR8115DYGWF39E4,late,ours,should,0.9999999999,0.6522538213019072
5973,"5.0*5.0*4 pieces in a row wins. The first player can place 2 pieces as their first move, while the second player can only place 1 piece as their first move.",01JNKQWN8KNDR8115DYGWF39E4,late,ours-depth3,should,0.9999999999,0.6522538213019072
5974,"5.0*5.0*4 pieces in a row wins. The first player can place 2 pieces as their first move, while the second player can only place 1 piece as their first move.",01JNKQWN8KNDR8115DYGWF39E4,late,expert,should,0.9999999999,0.5263157894736841
5975,"5.0*5.0*4 pieces in a row wins. The first player can place 2 pieces as their first move, while the second player can only place 1 piece as their first move.",01JNKQWN8KNDR8115DYGWF39E4,late,random,should,0.9999999999,0.5263157894736841
5976,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JN6YKMXAGXM4Y2XDFFR6V486,early,split-human,should,0.99999,0.44520069820408203
5977,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JN6YKMXAGXM4Y2XDFFR6V486,intermediate,split-human,should,0.99999,0.44520069820408203
5978,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JN6YKMXAGXM4Y2XDFFR6V486,late,split-human,should,0.99999,0.44520069820408203
5979,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JNEPQ8A1PX4FKW8CBF7VEXAH,early,split-human,should,0.99999,0.30266938675737004
5980,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JNEPQ8A1PX4FKW8CBF7VEXAH,intermediate,split-human,should,0.99999,0.30266938675737004
5981,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JNEPQ8A1PX4FKW8CBF7VEXAH,late,split-human,should,0.99999,0.30266938675737004
5982,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JP0K6SCE585ZCXCPV14MYHXD,early,split-human,should,0.99999,0.41531220380498896
5983,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JP0K6SCE585ZCXCPV14MYHXD,intermediate,split-human,should,0.99999,0.41531220380498896
5984,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JP0K6SCE585ZCXCPV14MYHXD,late,split-human,should,0.99999,0.41531220380498896
5985,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JNEPMGWSJ5MXNX1PWT5BQ5J3,early,split-human,should,0.99999,0.5287500646428575
5986,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JNEPMGWSJ5MXNX1PWT5BQ5J3,intermediate,split-human,should,0.99999,0.5287500646428575
5987,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JNEPMGWSJ5MXNX1PWT5BQ5J3,late,split-human,should,0.99999,0.5287500646428575
5988,3.0*3.0*3 pieces in a row wins.,01JNM84H10EVHYQFQXGR8GXKBX,early,split-human,should,0.99999,0.05242043236111108
5989,3.0*3.0*3 pieces in a row wins.,01JNM84H10EVHYQFQXGR8GXKBX,intermediate,split-human,should,0.99999,0.05242043236111108
5990,3.0*3.0*3 pieces in a row wins.,01JNM84H10EVHYQFQXGR8GXKBX,late,split-human,should,0.99999,0.05242043236111108
5991,3.0*3.0*3 pieces in a row wins.,01JNKQWN8KNDR8115DYGWF39E4,early,split-human,should,0.99999,0.07461789598290598
5992,3.0*3.0*3 pieces in a row wins.,01JNKQWN8KNDR8115DYGWF39E4,intermediate,split-human,should,0.99999,0.07461789598290598
5993,3.0*3.0*3 pieces in a row wins.,01JNKQWN8KNDR8115DYGWF39E4,late,split-human,should,0.99999,0.07461789598290598
5994,3.0*3.0*3 pieces in a row wins.,01JP0K7E3C1HNYSCGXJPQANC1R,early,split-human,should,0.99999,0.09600298200716845
5995,3.0*3.0*3 pieces in a row wins.,01JP0K7E3C1HNYSCGXJPQANC1R,intermediate,split-human,should,0.99999,0.09600298200716845
5996,3.0*3.0*3 pieces in a row wins.,01JP0K7E3C1HNYSCGXJPQANC1R,late,split-human,should,0.99999,0.09600298200716845
5997,4.0*4.0*3 pieces in a row loses.,01JP0PXFYK8HTKWWTBPK1RJ6YF,early,split-human,should,0.99999,0.21538005802777768
5998,4.0*4.0*3 pieces in a row loses.,01JP0PXFYK8HTKWWTBPK1RJ6YF,intermediate,split-human,should,0.99999,0.21538005802777768
5999,4.0*4.0*3 pieces in a row loses.,01JP0PXFYK8HTKWWTBPK1RJ6YF,late,split-human,should,0.99999,0.21538005802777768
6000,4.0*4.0*3 pieces in a row loses.,01JNHCPXAPTJPC0J7C5416E63M,early,split-human,should,0.99999,0.3624443626388889
6001,4.0*4.0*3 pieces in a row loses.,01JNHCPXAPTJPC0J7C5416E63M,intermediate,split-human,should,0.99999,0.3624443626388889
6002,4.0*4.0*3 pieces in a row loses.,01JNHCPXAPTJPC0J7C5416E63M,late,split-human,should,0.99999,0.3624443626388889
6003,4.0*4.0*3 pieces in a row loses.,01JNGYBV3FEH29EMKVB2T45TDY,early,split-human,should,0.99999,0.18982588122222213
6004,4.0*4.0*3 pieces in a row loses.,01JNGYBV3FEH29EMKVB2T45TDY,intermediate,split-human,should,0.99999,0.18982588122222213
6005,4.0*4.0*3 pieces in a row loses.,01JNGYBV3FEH29EMKVB2T45TDY,late,split-human,should,0.99999,0.18982588122222213
6006,4.0*4.0*3 pieces in a row loses.,01JNH0JREQ0B4M5NYGS95FV36D,early,split-human,should,0.99999,0.42900032999999993
6007,4.0*4.0*3 pieces in a row loses.,01JNH0JREQ0B4M5NYGS95FV36D,intermediate,split-human,should,0.99999,0.42900032999999993
6008,4.0*4.0*3 pieces in a row loses.,01JNH0JREQ0B4M5NYGS95FV36D,late,split-human,should,0.99999,0.42900032999999993
6009,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP0KMRF0YXGF0CXHVZKVTX51,early,split-human,should,0.99999,0.4539563850249436
6010,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP0KMRF0YXGF0CXHVZKVTX51,intermediate,split-human,should,0.99999,0.4539563850249436
6011,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP0KMRF0YXGF0CXHVZKVTX51,late,split-human,should,0.99999,0.4539563850249436
6012,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNE9C568P3QVQT9TYCWHR141,early,split-human,should,0.99999,0.40733428231292534
6013,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNE9C568P3QVQT9TYCWHR141,intermediate,split-human,should,0.99999,0.40733428231292534
6014,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNE9C568P3QVQT9TYCWHR141,late,split-human,should,0.99999,0.40733428231292534
6015,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,early,split-human,should,0.99999,0.4579781508798188
6016,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,intermediate,split-human,should,0.99999,0.4579781508798188
6017,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,late,split-human,should,0.99999,0.4579781508798188
6018,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,early,split-human,should,0.99999,0.656249359336735
6019,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,intermediate,split-human,should,0.99999,0.656249359336735
6020,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,late,split-human,should,0.99999,0.656249359336735
6021,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNKQWHXKHGH2MDDPB1NBQYWZ,early,split-human,should,0.99999,0.4261341330884356
6022,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNKQWHXKHGH2MDDPB1NBQYWZ,intermediate,split-human,should,0.99999,0.4261341330884356
6023,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNKQWHXKHGH2MDDPB1NBQYWZ,late,split-human,should,0.99999,0.4261341330884356
6024,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP10J0BA50ZXXFSRC9MCHD86,early,split-human,should,0.99999,0.5075558687528348
6025,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP10J0BA50ZXXFSRC9MCHD86,intermediate,split-human,should,0.99999,0.5075558687528348
6026,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP10J0BA50ZXXFSRC9MCHD86,late,split-human,should,0.99999,0.5075558687528348
6027,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNS3ZJFCDYXDFYV3F2AE3XY9,early,split-human,should,0.99999,0.4845110709886622
6028,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNS3ZJFCDYXDFYV3F2AE3XY9,intermediate,split-human,should,0.99999,0.4845110709886622
6029,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNS3ZJFCDYXDFYV3F2AE3XY9,late,split-human,should,0.99999,0.4845110709886622
6030,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP09AZZ6XV59PWN7A5C1CMZR,early,split-human,should,0.99999,0.47600095326530645
6031,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP09AZZ6XV59PWN7A5C1CMZR,intermediate,split-human,should,0.99999,0.47600095326530645
6032,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP09AZZ6XV59PWN7A5C1CMZR,late,split-human,should,0.99999,0.47600095326530645
6033,1.0*10.0*3 pieces in a row wins.,01JNF3TJETGCNRSJZPPGC4PFW7,early,split-human,should,0.99999,0.14626914066666666
6034,1.0*10.0*3 pieces in a row wins.,01JNF3TJETGCNRSJZPPGC4PFW7,intermediate,split-human,should,0.99999,0.14626914066666666
6035,1.0*10.0*3 pieces in a row wins.,01JNF3TJETGCNRSJZPPGC4PFW7,late,split-human,should,0.99999,0.14626914066666666
6036,1.0*10.0*3 pieces in a row wins.,01JP0G7MS3ZRRKHPA7GV9BX5N5,early,split-human,should,0.99999,0.1342254977777778
6037,1.0*10.0*3 pieces in a row wins.,01JP0G7MS3ZRRKHPA7GV9BX5N5,intermediate,split-human,should,0.99999,0.1342254977777778
6038,1.0*10.0*3 pieces in a row wins.,01JP0G7MS3ZRRKHPA7GV9BX5N5,late,split-human,should,0.99999,0.1342254977777778
6039,1.0*10.0*3 pieces in a row wins.,01JNGTBNEY2WJK72RKDXWA6283,early,split-human,should,0.99999,0.16018048377777774
6040,1.0*10.0*3 pieces in a row wins.,01JNGTBNEY2WJK72RKDXWA6283,intermediate,split-human,should,0.99999,0.16018048377777774
6041,1.0*10.0*3 pieces in a row wins.,01JNGTBNEY2WJK72RKDXWA6283,late,split-human,should,0.99999,0.16018048377777774
6042,1.0*10.0*3 pieces in a row wins.,01JNGTBSGMAXBP1H0D4MZ98EVK,early,split-human,should,0.99999,0.13650331749999997
6043,1.0*10.0*3 pieces in a row wins.,01JNGTBSGMAXBP1H0D4MZ98EVK,intermediate,split-human,should,0.99999,0.13650331749999997
6044,1.0*10.0*3 pieces in a row wins.,01JNGTBSGMAXBP1H0D4MZ98EVK,late,split-human,should,0.99999,0.13650331749999997
6045,"7.0*7.0*4 pieces in a row wins. However, a player can only win by making a diagonal row. Horizontal and vertical rows do not count.",01JP09AY27ZKZ089JG2GA95JHW,early,split-human,should,0.99999,0.3918950040538035
6046,"7.0*7.0*4 pieces in a row wins. However, a player can only win by making a diagonal row. Horizontal and vertical rows do not count.",01JP09AY27ZKZ089JG2GA95JHW,intermediate,split-human,should,0.99999,0.3918950040538035
6047,"7.0*7.0*4 pieces in a row wins. However, a player can only win by making a diagonal row. Horizontal and vertical rows do not count.",01JP09AY27ZKZ089JG2GA95JHW,late,split-human,should,0.99999,0.3918950040538035
